#    time               <x>               <y>             var_x             var_y             var_r            <mv_x>            <mv_y>           var_mvx           var_mvy            var_mv                        E                     E-E0              <Px>            var_Px            var_Py             var_P               err
23.593361  -2.739176252e-02  -9.994034026e-01   1.185804172e+00   5.878993713e-01   1.773703543e+00  -9.994034026e-01   2.733693697e-02   3.020751054e-01   6.038286325e-01   9.059037378e-01   9.5273151831088787e-01   4.0967229608668276e-14  -8.065655150e-15   3.018983425e-01   6.038286325e-01   9.057269749e-01  -1.745270595e-13
23.624777  -5.876509522e-02  -9.980517443e-01   1.166018618e+00   5.697917805e-01   1.735810399e+00  -9.980517443e-01   5.870523537e-02   3.029156678e-01   6.029891634e-01   9.059048311e-01   9.5273151831086778e-01   2.0872192862952943e-14  -4.273469642e-15   3.018983425e-01   6.029891634e-01   9.048875058e-01  -1.305622277e-13
23.656193  -9.008050238e-02  -9.957154510e-01   1.145681635e+00   5.523104813e-01   1.697992116e+00  -9.957154510e-01   9.001560501e-02   3.043480989e-01   6.015584646e-01   9.059065635e-01   9.5273151831086889e-01   2.1982415887578100e-14  -3.173334796e-15   3.018983425e-01   6.015584646e-01   9.034568071e-01  -1.212363543e-13
23.687609  -1.213070896e-01  -9.923968280e-01   1.124817540e+00   5.354684918e-01   1.660286032e+00  -9.923968280e-01   1.212371535e-01   3.063667430e-01   5.995421872e-01   9.059089302e-01   9.5273151831084846e-01   1.5543122344752192e-15  -1.117179589e-14   3.018983425e-01   5.995421872e-01   9.014405297e-01  -1.205702205e-13
23.719025  -1.524140500e-01  -9.880991498e-01   1.103452909e+00   5.192764624e-01   1.622729371e+00  -9.880991498e-01   1.523390761e-01   3.089636297e-01   5.969482953e-01   9.059119250e-01   9.5273151831086644e-01   1.9539925233402755e-14  -6.407233980e-15   3.018983425e-01   5.969482953e-01   8.988466378e-01  -9.403589019e-14
23.750440  -1.833706949e-01  -9.828266570e-01   1.081616518e+00   5.037426888e-01   1.585359207e+00  -9.828266570e-01   1.832906863e-01   3.121285051e-01   5.937870342e-01   9.059155393e-01   9.5273151831086589e-01   1.8984813721090177e-14  -3.943632224e-15   3.018983425e-01   5.937870342e-01   8.956853767e-01  -8.848477506e-14
23.781856  -2.141464839e-01  -9.765845518e-01   1.059339292e+00   4.888731341e-01   1.548212426e+00  -9.765845518e-01   2.140614461e-01   3.158488725e-01   5.900708903e-01   9.059197628e-01   9.5273151831087444e-01   2.7533531010703882e-14  -6.697012843e-15   3.018983425e-01   5.900708903e-01   8.919692327e-01  -5.417888360e-14
23.813272  -2.447110549e-01  -9.693789933e-01   1.036654229e+00   4.746714603e-01   1.511325690e+00  -9.693789933e-01   2.446209960e-01   3.201100421e-01   5.858145411e-01   9.059245832e-01   9.5273151831089875e-01   5.1847415249994810e-14  -4.520209063e-15   3.018983425e-01   5.858145411e-01   8.877128835e-01  -6.616929227e-14
23.844688  -2.750342544e-01  -9.612170910e-01   1.013596334e+00   4.611390678e-01   1.474735402e+00  -9.612170910e-01   2.749391852e-01   3.248951887e-01   5.810347974e-01   9.059299861e-01   9.5273151831091007e-01   6.3171690101171407e-14  -7.009869418e-15   3.018983425e-01   5.810347974e-01   8.829331399e-01  -7.194245200e-14
23.876104  -3.050861669e-01  -9.521068981e-01   9.902025256e-01   4.482751441e-01   1.438477670e+00  -9.521068981e-01   3.049861013e-01   3.301854187e-01   5.757505367e-01   9.059359554e-01   9.5273151831092440e-01   7.7493567118835927e-14  -6.295845387e-15   3.018983425e-01   5.757505367e-01   8.776488792e-01  -7.449596495e-14
23.907520  -3.348371447e-01  -9.420574031e-01   9.665115487e-01   4.360767207e-01   1.402588269e+00  -9.420574031e-01   3.347320995e-01   3.359598445e-01   5.699826282e-01   9.059424727e-01   9.5273151831095038e-01   1.0347278589506459e-13  -6.782556955e-15   3.018983425e-01   5.699826282e-01   8.718809707e-01  -2.509104036e-14
23.938936  -3.642578370e-01  -9.310785215e-01   9.425638729e-01   4.245387376e-01   1.367102611e+00  -9.310785215e-01   3.641478326e-01   3.421956675e-01   5.637538503e-01   9.059495177e-01   9.5273151831094038e-01   9.3480778673438181e-14  -7.145135249e-15   3.018983425e-01   5.637538503e-01   8.656521927e-01  -2.742250871e-14
23.970352  -3.933192187e-01  -9.191810857e-01   9.184015853e-01   4.136541165e-01   1.332055702e+00  -9.191810857e-01   3.932042792e-01   3.488682681e-01   5.570888003e-01   9.059570683e-01   9.5273151831094560e-01   9.8698826889176416e-14  -6.415726665e-15   3.018983425e-01   5.570888003e-01   8.589871428e-01  -3.708144902e-14
24.001768  -4.219926195e-01  -9.063768342e-01   8.940682758e-01   4.034138403e-01   1.297482116e+00  -9.063768342e-01   4.218727727e-01   3.559513030e-01   5.500137973e-01   9.059651003e-01   9.5273151831097547e-01   1.2856382625159313e-13  -5.857585429e-15   3.018983425e-01   5.500137973e-01   8.519121397e-01  -3.319566844e-14
24.033184  -4.502497516e-01  -8.926784002e-01   8.696089164e-01   3.938070404e-01   1.263415957e+00  -8.926784002e-01   4.501250296e-01   3.634168098e-01   5.425567776e-01   9.059735874e-01   9.5273151831097480e-01   1.2789769243681803e-13  -6.375626008e-15   3.018983425e-01   5.425567776e-01   8.444551201e-01   5.773159728e-15
24.064600  -4.780627382e-01  -8.780992992e-01   8.450697340e-01   3.848210903e-01   1.229890824e+00  -8.780992992e-01   4.779331775e-01   3.712353171e-01   5.347471845e-01   9.059825016e-01   9.5273151831097402e-01   1.2712053631958042e-13  -6.534028853e-15   3.018983425e-01   5.347471845e-01   8.366455270e-01   2.464695115e-14
24.096016  -5.054041404e-01  -8.626539153e-01   8.204980773e-01   3.764417056e-01   1.196939783e+00  -8.626539153e-01   5.052697823e-01   3.793759612e-01   5.266158517e-01   9.059918130e-01   9.5273151831097080e-01   1.2390088954816747e-13  -7.375928207e-15   3.018983425e-01   5.266158517e-01   8.285141942e-01   9.103828802e-15
24.127432  -5.322469849e-01  -8.463574874e-01   7.959422794e-01   3.686530496e-01   1.164595329e+00  -8.463574874e-01   5.321078755e-01   3.878066083e-01   5.181948812e-01   9.060014895e-01   9.5273151831099623e-01   1.4932499681208355e-13  -4.842171161e-15   3.018983425e-01   5.181948812e-01   8.200932237e-01   3.286260153e-14
24.158848  -5.585647901e-01  -8.292260939e-01   7.714515141e-01   3.614378439e-01   1.132889358e+00  -8.292260939e-01   5.584209807e-01   3.964939812e-01   5.095175164e-01   9.060114977e-01   9.5273151831099112e-01   1.4421797089880783e-13  -5.987729320e-15   3.018983425e-01   5.095175164e-01   8.114158589e-01   2.553512957e-14
24.190263  -5.843315925e-01  -8.112766369e-01   7.470756498e-01   3.547774847e-01   1.101853135e+00  -8.112766369e-01   5.841831399e-01   4.054037912e-01   5.006180109e-01   9.060218021e-01   9.5273151831101421e-01   1.6731060981101109e-13  -6.384715143e-15   3.018983425e-01   5.006180109e-01   8.025163534e-01   3.219646771e-14
